id,sensor_id,household_id,event_type,severity,severity_score,confidence,is_night,is_meaningful,pattern_label,avg_sound_level,max_sound_level,avg_vibration,duration_ms,sample_count,started_at,ended_at,status
344,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,66.16211,66.16211,8.0,2000,1,2026-05-11 12:57:26.456151,,new
345,SENSOR-A101-01,1,repeated_vibration,high,8.0,0.82,0,1,no_pattern,59.57031,59.57031,700.0,2000,1,2026-05-11 12:57:29.697664,,new
346,SENSOR-A101-01,1,daily_noise,medium,4.0,0.74,0,1,no_pattern,57.61719,57.61719,7.0,2000,1,2026-05-11 12:57:32.784374,,new
347,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,0,1,no_pattern,48.82813,48.82813,700.0,2000,1,2026-05-11 12:57:38.321839,,new
348,SENSOR-A101-01,1,repeated_vibration,critical,9.0,0.82,0,1,no_pattern,91.30859,91.30859,700.0,2000,1,2026-05-11 12:57:41.460219,,new
349,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,0,1,no_pattern,39.0625,39.0625,1005.0,2000,1,2026-05-11 12:57:47.300888,,new
350,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,113.0371,113.0371,8.0,2000,1,2026-05-11 12:58:01.841411,,new
351,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,91.30859,91.30859,8.0,2000,1,2026-05-11 12:58:05.524172,,new
352,SENSOR-A101-01,1,daily_noise,medium,5.0,0.74,0,1,no_pattern,64.69727,64.69727,7.0,2000,1,2026-05-11 12:58:16.995642,,new
353,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,81.54297,81.54297,8.0,2000,1,2026-05-11 12:58:19.869664,,new
354,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,76.9043,76.9043,9.0,2000,1,2026-05-11 12:58:22.746860,,new
355,SENSOR-A101-01,1,daily_noise,medium,4.0,0.74,0,1,no_pattern,57.86133,57.86133,8.0,2000,1,2026-05-11 12:58:25.825679,,new
356,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,92.28516,92.28516,8.0,2000,1,2026-05-11 12:58:28.894972,,new
357,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,53.95508,53.95508,7.0,2000,1,2026-05-11 12:58:32.257946,,new
358,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,48.0957,48.0957,8.0,2000,1,2026-05-11 12:58:35.427457,,new
359,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,50.29297,50.29297,8.0,2000,1,2026-05-11 12:58:38.913399,,new
360,SENSOR-A101-01,1,daily_noise,medium,4.0,0.74,0,1,no_pattern,57.61719,57.61719,8.0,2000,1,2026-05-11 12:58:42.079777,,new
361,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,54.93164,54.93164,7.0,2000,1,2026-05-11 12:58:45.052762,,new
362,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,84.47266,84.47266,8.0,2000,1,2026-05-11 12:59:00.826958,,new
363,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,91.55273,91.55273,8.0,2000,1,2026-05-11 12:59:03.894984,,new
364,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,0,1,no_pattern,53.4668,53.4668,700.0,2000,1,2026-05-11 12:59:09.727890,,new
365,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,0,1,no_pattern,84.96094,84.96094,7.0,2000,1,2026-05-11 12:59:13.001926,,new
366,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,0,1,no_pattern,47.85156,47.85156,7.0,2000,1,2026-05-11 12:59:16.385065,,new
367,SENSOR-A101-01,1,repeated_vibration,high,7.0,0.82,0,1,no_pattern,52.97852,52.97852,1006.0,2000,1,2026-05-11 12:59:32.981309,,new
368,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,1,1,no_pattern,55.41992,55.41992,700.0,2000,1,2026-05-11 13:00:00.008011,,new
369,SENSOR-A101-01,1,repeated_vibration,medium,5.0,0.82,1,1,no_pattern,43.70117,43.70117,700.0,2000,1,2026-05-11 13:00:03.078500,,new
370,SENSOR-A101-01,1,repeated_vibration,high,8.0,0.82,1,1,no_pattern,60.54688,60.54688,700.0,2000,1,2026-05-11 13:00:05.945298,,new
371,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,1,1,no_pattern,53.22266,53.22266,700.0,2000,1,2026-05-11 13:00:09.024276,,new
372,SENSOR-A101-01,1,repeated_vibration,high,8.0,0.82,1,1,no_pattern,61.03516,61.03516,700.0,2000,1,2026-05-11 13:00:12.192490,,new
373,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,1,1,no_pattern,47.60742,47.60742,8.0,2000,1,2026-05-11 13:00:14.968219,,new
374,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,1,1,no_pattern,54.19922,54.19922,8.0,2000,1,2026-05-11 13:00:18.026980,,new
375,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,1,1,no_pattern,40.2832,40.2832,1006.0,2000,1,2026-05-11 13:00:40.145975,,new
376,SENSOR-A101-01,1,daily_noise,medium,5.0,0.74,1,1,no_pattern,62.01172,62.01172,8.0,2000,1,2026-05-11 13:00:43.223734,,new
377,SENSOR-A101-01,1,daily_noise,medium,4.0,0.74,1,1,no_pattern,58.34961,58.34961,8.0,2000,1,2026-05-11 13:00:51.820163,,new
378,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,1,1,no_pattern,41.25977,41.25977,1006.0,2000,1,2026-05-11 13:00:55.424218,,new
379,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,1,1,no_pattern,52.49023,52.49023,8.0,2000,1,2026-05-11 13:00:58.169725,,new
380,SENSOR-A101-01,1,daily_noise,medium,4.0,0.74,1,1,no_pattern,57.37305,57.37305,8.0,2000,1,2026-05-11 13:01:01.240258,,new
381,SENSOR-A101-01,1,repeated_vibration,critical,10.0,0.82,1,1,no_pattern,67.13867,67.13867,1007.0,2000,1,2026-05-11 13:01:04.644730,,new
382,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,1,1,no_pattern,90.08789,90.08789,8.0,2000,1,2026-05-11 13:01:07.793468,,new
383,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,1,1,no_pattern,54.44336,54.44336,8.0,2000,1,2026-05-11 13:01:11.172333,,new
384,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,1,1,no_pattern,68.60352,68.60352,9.0,2000,1,2026-05-11 13:01:14.112393,,new
385,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,1,1,no_pattern,39.55078,39.55078,1006.0,2000,1,2026-05-11 13:01:19.974807,,new
386,SENSOR-A101-01,1,repeated_vibration,medium,5.0,0.82,1,1,no_pattern,43.21289,43.21289,700.0,2000,1,2026-05-11 13:01:25.740237,,new
387,SENSOR-A101-01,1,daily_noise,medium,5.0,0.74,1,1,no_pattern,59.08203,59.08203,7.0,2000,1,2026-05-11 13:01:31.652949,,new
388,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,1,1,no_pattern,45.41016,45.41016,8.0,2000,1,2026-05-11 13:01:34.726188,,new
389,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,1,1,no_pattern,55.9082,55.9082,8.0,2000,1,2026-05-11 13:01:38.097826,,new
390,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,1,1,no_pattern,41.01563,41.01563,1006.0,2000,1,2026-05-11 13:01:44.073414,,new
391,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,1,1,no_pattern,84.22852,84.22852,8.0,2000,1,2026-05-11 13:01:57.659833,,new
392,SENSOR-A101-01,1,repeated_vibration,critical,9.0,0.82,1,1,no_pattern,92.77344,92.77344,700.0,2000,1,2026-05-11 13:02:00.736532,,new
393,SENSOR-A101-01,1,repeated_vibration,high,7.0,0.82,1,1,no_pattern,45.16602,45.16602,1006.0,2000,1,2026-05-11 13:02:03.945320,,new
394,SENSOR-A101-01,1,repeated_vibration,critical,9.0,0.82,1,1,no_pattern,84.47266,84.47266,700.0,2000,1,2026-05-11 13:02:06.680214,,new
395,SENSOR-A101-01,1,repeated_vibration,medium,5.0,0.82,1,1,no_pattern,41.50391,41.50391,700.0,2000,1,2026-05-11 13:02:09.744727,,new
396,SENSOR-A101-01,1,repeated_vibration,medium,5.0,0.82,1,1,no_pattern,41.01563,41.01563,700.0,2000,1,2026-05-11 13:02:12.814749,,new
397,SENSOR-A101-01,1,repeated_vibration,medium,5.0,0.82,1,1,no_pattern,43.21289,43.21289,700.0,2000,1,2026-05-11 13:02:15.885904,,new
398,SENSOR-A101-01,1,repeated_vibration,medium,5.0,0.82,1,1,no_pattern,39.30664,39.30664,700.0,2000,1,2026-05-11 13:02:19.164501,,new
399,SENSOR-A101-01,1,repeated_vibration,medium,5.0,0.82,1,1,no_pattern,43.21289,43.21289,700.0,2000,1,2026-05-11 13:02:22.461842,,new
400,SENSOR-A101-01,1,repeated_vibration,critical,9.0,0.82,1,1,no_pattern,104.0039,104.0039,700.0,2000,1,2026-05-11 13:02:25.515011,,new
401,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,1,1,no_pattern,53.4668,53.4668,700.0,2000,1,2026-05-11 13:02:28.585942,,new
402,SENSOR-A101-01,1,repeated_vibration,medium,5.0,0.82,1,1,no_pattern,43.94531,43.94531,700.0,2000,1,2026-05-11 13:02:31.658037,,new
403,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,1,1,no_pattern,49.80469,49.80469,700.0,2000,1,2026-05-11 13:02:37.283793,,new
404,SENSOR-A101-01,1,repeated_vibration,high,6.0,0.82,1,1,no_pattern,45.16602,45.16602,700.0,2000,1,2026-05-11 13:02:44.354807,,new
405,SENSOR-A101-01,1,repeated_vibration,critical,9.0,0.82,1,1,no_pattern,84.47266,84.47266,700.0,2000,1,2026-05-11 13:02:47.837916,,new
406,SENSOR-A101-01,1,repeated_vibration,critical,9.0,0.82,1,1,no_pattern,77.88086,77.88086,700.0,2000,1,2026-05-11 13:02:52.466571,,new
407,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,1,1,no_pattern,46.14258,46.14258,8.0,2000,1,2026-05-11 13:03:08.219504,,new
408,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,1,1,no_pattern,50.78125,50.78125,10.0,2000,1,2026-05-11 13:03:11.604899,,new
409,SENSOR-A101-01,1,repeated_vibration,high,7.0,0.82,1,1,no_pattern,53.71094,53.71094,1005.0,2000,1,2026-05-11 13:03:14.893946,,new
410,SENSOR-A101-01,1,daily_noise,medium,3.0,0.74,1,1,no_pattern,54.19922,54.19922,7.0,2000,1,2026-05-11 13:03:17.943161,,new
411,SENSOR-A101-01,1,repeated_vibration,high,8.0,0.82,1,1,no_pattern,57.12891,57.12891,1007.0,2000,1,2026-05-11 13:03:21.143812,,new
412,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,1,1,no_pattern,65.67383,65.67383,8.0,2000,1,2026-05-11 13:03:24.290599,,new
413,SENSOR-A101-01,1,repeated_vibration,critical,9.0,0.82,1,1,no_pattern,68.84766,68.84766,700.0,2000,1,2026-05-11 13:03:27.357596,,new
414,SENSOR-A101-01,1,repeated_vibration,critical,10.0,0.82,1,1,no_pattern,67.87109,67.87109,1006.0,2000,1,2026-05-11 13:03:33.713617,,new
415,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,1,1,no_pattern,92.77344,92.77344,8.0,2000,1,2026-05-11 13:03:36.881335,,new
416,SENSOR-A101-01,1,daily_noise,high,6.0,0.74,1,1,no_pattern,84.7168,84.7168,8.0,2000,1,2026-05-11 13:03:39.652398,,new
417,SENSOR-A101-01,1,repeated_vibration,critical,9.0,0.82,1,1,no_pattern,59.57031,59.57031,1007.0,2000,1,2026-05-11 13:03:42.516401,,new
418,SENSOR-A101-01,1,daily_noise,medium,4.0,0.74,1,1,no_pattern,58.34961,58.34961,8.0,2000,1,2026-05-11 13:03:45.380953,,new
419,SENSOR-A101-01,1,impact_noise,high,8.0,0.87,0,1,no_pattern,90.0,90.0,1000.0,3000,1,2026-05-13 02:18:07.332822,,new
