id,sensor_id,household_id,sound_level,vibration_value,duration_ms,acceleration_x,acceleration_y,acceleration_z,received_at,sensor_timestamp
446,SENSOR-A101-01,1,57.61719,700.0,2000,,,,2026-05-11 12:55:38.592338,2026-05-11 12:55:38.592338
447,SENSOR-A101-01,1,66.89453,7.0,2000,,,,2026-05-11 12:55:41.252404,2026-05-11 12:55:41.252404
448,SENSOR-A101-01,1,46.875,1006.0,2000,,,,2026-05-11 12:55:44.422327,2026-05-11 12:55:44.422327
449,SENSOR-A101-01,1,42.23633,7.0,2000,,,,2026-05-11 12:55:47.396514,2026-05-11 12:55:47.396514
450,SENSOR-A101-01,1,39.30664,7.0,2000,,,,2026-05-11 12:55:51.247438,2026-05-11 12:55:51.247438
451,SENSOR-A101-01,1,59.32617,7.0,2000,,,,2026-05-11 12:55:55.446104,2026-05-11 12:55:55.446104
452,SENSOR-A101-01,1,78.85742,7.0,2000,,,,2026-05-11 12:56:00.297069,2026-05-11 12:56:00.297069
453,SENSOR-A101-01,1,40.52734,7.0,2000,,,,2026-05-11 12:56:03.789426,2026-05-11 12:56:03.789426
454,SENSOR-A101-01,1,66.65039,7.0,2000,,,,2026-05-11 12:56:07.264219,2026-05-11 12:56:07.264219
455,SENSOR-A101-01,1,39.79492,7.0,2000,,,,2026-05-11 12:56:11.768447,2026-05-11 12:56:11.768447
456,SENSOR-A101-01,1,38.81836,1005.0,2000,,,,2026-05-11 12:56:14.456116,2026-05-11 12:56:14.456116
457,SENSOR-A101-01,1,53.4668,8.0,2000,,,,2026-05-11 12:56:18.113935,2026-05-11 12:56:18.113935
458,SENSOR-A101-01,1,39.79492,8.0,2000,,,,2026-05-11 12:56:21.836010,2026-05-11 12:56:21.836010
459,SENSOR-A101-01,1,82.27539,8.0,2000,,,,2026-05-11 12:56:24.891557,2026-05-11 12:56:24.891557
460,SENSOR-A101-01,1,68.60352,1007.0,2000,,,,2026-05-11 12:56:28.604983,2026-05-11 12:56:28.604983
461,SENSOR-A101-01,1,39.0625,1007.0,2000,,,,2026-05-11 12:56:33.576718,2026-05-11 12:56:33.576718
462,SENSOR-A101-01,1,39.30664,8.0,2000,,,,2026-05-11 12:56:36.851455,2026-05-11 12:56:36.851455
463,SENSOR-A101-01,1,91.06445,8.0,2000,,,,2026-05-11 12:56:39.728521,2026-05-11 12:56:39.728521
464,SENSOR-A101-01,1,44.92188,8.0,2000,,,,2026-05-11 12:56:43.101298,2026-05-11 12:56:43.101298
465,SENSOR-A101-01,1,41.25977,1006.0,2000,,,,2026-05-11 12:56:46.089300,2026-05-11 12:56:46.089300
466,SENSOR-A101-01,1,57.37305,8.0,2000,,,,2026-05-11 12:56:49.142105,2026-05-11 12:56:49.142105
467,SENSOR-A101-01,1,39.79492,7.0,2000,,,,2026-05-11 12:56:52.315185,2026-05-11 12:56:52.315185
468,SENSOR-A101-01,1,39.79492,7.0,2000,,,,2026-05-11 12:57:05.045184,2026-05-11 12:57:05.045184
469,SENSOR-A101-01,1,70.3125,8.0,2000,,,,2026-05-11 12:57:15.367193,2026-05-11 12:57:15.367193
470,SENSOR-A101-01,1,75.92773,1006.0,2000,,,,2026-05-11 12:57:19.082507,2026-05-11 12:57:19.082507
471,SENSOR-A101-01,1,75.68359,700.0,2000,,,,2026-05-11 12:57:23.143543,2026-05-11 12:57:23.143543
472,SENSOR-A101-01,1,66.16211,8.0,2000,,,,2026-05-11 12:57:26.456151,2026-05-11 12:57:26.456151
473,SENSOR-A101-01,1,59.57031,700.0,2000,,,,2026-05-11 12:57:29.697664,2026-05-11 12:57:29.697664
474,SENSOR-A101-01,1,57.61719,7.0,2000,,,,2026-05-11 12:57:32.784374,2026-05-11 12:57:32.784374
475,SENSOR-A101-01,1,40.03906,5.0,2000,,,,2026-05-11 12:57:35.699980,2026-05-11 12:57:35.699980
476,SENSOR-A101-01,1,48.82813,700.0,2000,,,,2026-05-11 12:57:38.321839,2026-05-11 12:57:38.321839
477,SENSOR-A101-01,1,91.30859,700.0,2000,,,,2026-05-11 12:57:41.460219,2026-05-11 12:57:41.460219
478,SENSOR-A101-01,1,39.55078,8.0,2000,,,,2026-05-11 12:57:44.640149,2026-05-11 12:57:44.640149
479,SENSOR-A101-01,1,39.0625,1005.0,2000,,,,2026-05-11 12:57:47.300888,2026-05-11 12:57:47.300888
480,SENSOR-A101-01,1,38.57422,1006.0,2000,,,,2026-05-11 12:57:50.678788,2026-05-11 12:57:50.678788
481,SENSOR-A101-01,1,40.03906,8.0,2000,,,,2026-05-11 12:57:53.242407,2026-05-11 12:57:53.242407
482,SENSOR-A101-01,1,39.79492,8.0,2000,,,,2026-05-11 12:57:56.207273,2026-05-11 12:57:56.207273
483,SENSOR-A101-01,1,39.55078,8.0,2000,,,,2026-05-11 12:57:58.981789,2026-05-11 12:57:58.981789
484,SENSOR-A101-01,1,113.0371,8.0,2000,,,,2026-05-11 12:58:01.841411,2026-05-11 12:58:01.841411
485,SENSOR-A101-01,1,91.30859,8.0,2000,,,,2026-05-11 12:58:05.524172,2026-05-11 12:58:05.524172
486,SENSOR-A101-01,1,39.55078,8.0,2000,,,,2026-05-11 12:58:08.600402,2026-05-11 12:58:08.600402
487,SENSOR-A101-01,1,40.52734,7.0,2000,,,,2026-05-11 12:58:11.463754,2026-05-11 12:58:11.463754
488,SENSOR-A101-01,1,44.67773,6.0,2000,,,,2026-05-11 12:58:14.334534,2026-05-11 12:58:14.334534
489,SENSOR-A101-01,1,64.69727,7.0,2000,,,,2026-05-11 12:58:16.995642,2026-05-11 12:58:16.995642
490,SENSOR-A101-01,1,81.54297,8.0,2000,,,,2026-05-11 12:58:19.869664,2026-05-11 12:58:19.869664
491,SENSOR-A101-01,1,76.9043,9.0,2000,,,,2026-05-11 12:58:22.746860,2026-05-11 12:58:22.746860
492,SENSOR-A101-01,1,57.86133,8.0,2000,,,,2026-05-11 12:58:25.825679,2026-05-11 12:58:25.825679
493,SENSOR-A101-01,1,92.28516,8.0,2000,,,,2026-05-11 12:58:28.894972,2026-05-11 12:58:28.894972
494,SENSOR-A101-01,1,53.95508,7.0,2000,,,,2026-05-11 12:58:32.257946,2026-05-11 12:58:32.257946
495,SENSOR-A101-01,1,48.0957,8.0,2000,,,,2026-05-11 12:58:35.427457,2026-05-11 12:58:35.427457
496,SENSOR-A101-01,1,50.29297,8.0,2000,,,,2026-05-11 12:58:38.913399,2026-05-11 12:58:38.913399
497,SENSOR-A101-01,1,57.61719,8.0,2000,,,,2026-05-11 12:58:42.079777,2026-05-11 12:58:42.079777
498,SENSOR-A101-01,1,54.93164,7.0,2000,,,,2026-05-11 12:58:45.052762,2026-05-11 12:58:45.052762
499,SENSOR-A101-01,1,42.48047,9.0,2000,,,,2026-05-11 12:58:47.830716,2026-05-11 12:58:47.830716
500,SENSOR-A101-01,1,40.03906,8.0,2000,,,,2026-05-11 12:58:50.479653,2026-05-11 12:58:50.479653
501,SENSOR-A101-01,1,40.52734,8.0,2000,,,,2026-05-11 12:58:53.152531,2026-05-11 12:58:53.152531
502,SENSOR-A101-01,1,40.52734,8.0,2000,,,,2026-05-11 12:58:55.707239,2026-05-11 12:58:55.707239
503,SENSOR-A101-01,1,39.79492,8.0,2000,,,,2026-05-11 12:58:58.366238,2026-05-11 12:58:58.366238
504,SENSOR-A101-01,1,84.47266,8.0,2000,,,,2026-05-11 12:59:00.826958,2026-05-11 12:59:00.826958
505,SENSOR-A101-01,1,91.55273,8.0,2000,,,,2026-05-11 12:59:03.894984,2026-05-11 12:59:03.894984
506,SENSOR-A101-01,1,41.50391,8.0,2000,,,,2026-05-11 12:59:06.966646,2026-05-11 12:59:06.966646
507,SENSOR-A101-01,1,53.4668,700.0,2000,,,,2026-05-11 12:59:09.727890,2026-05-11 12:59:09.727890
508,SENSOR-A101-01,1,84.96094,7.0,2000,,,,2026-05-11 12:59:13.001926,2026-05-11 12:59:13.001926
509,SENSOR-A101-01,1,47.85156,7.0,2000,,,,2026-05-11 12:59:16.385065,2026-05-11 12:59:16.385065
510,SENSOR-A101-01,1,41.74805,8.0,2000,,,,2026-05-11 12:59:19.250266,2026-05-11 12:59:19.250266
511,SENSOR-A101-01,1,41.74805,8.0,2000,,,,2026-05-11 12:59:22.219501,2026-05-11 12:59:22.219501
512,SENSOR-A101-01,1,41.01563,8.0,2000,,,,2026-05-11 12:59:24.992707,2026-05-11 12:59:24.992707
513,SENSOR-A101-01,1,41.01563,9.0,2000,,,,2026-05-11 12:59:27.443763,2026-05-11 12:59:27.443763
514,SENSOR-A101-01,1,41.25977,9.0,2000,,,,2026-05-11 12:59:30.106672,2026-05-11 12:59:30.106672
515,SENSOR-A101-01,1,52.97852,1006.0,2000,,,,2026-05-11 12:59:32.981309,2026-05-11 12:59:32.981309
516,SENSOR-A101-01,1,44.18945,8.0,2000,,,,2026-05-11 12:59:47.923370,2026-05-11 12:59:47.923370
517,SENSOR-A101-01,1,41.99219,8.0,2000,,,,2026-05-11 12:59:50.997077,2026-05-11 12:59:50.997077
518,SENSOR-A101-01,1,42.48047,7.0,2000,,,,2026-05-11 12:59:54.279125,2026-05-11 12:59:54.279125
519,SENSOR-A101-01,1,43.70117,8.0,2000,,,,2026-05-11 12:59:56.735079,2026-05-11 12:59:56.735079
520,SENSOR-A101-01,1,55.41992,700.0,2000,,,,2026-05-11 13:00:00.008011,2026-05-11 13:00:00.008011
521,SENSOR-A101-01,1,43.70117,700.0,2000,,,,2026-05-11 13:00:03.078500,2026-05-11 13:00:03.078500
522,SENSOR-A101-01,1,60.54688,700.0,2000,,,,2026-05-11 13:00:05.945298,2026-05-11 13:00:05.945298
523,SENSOR-A101-01,1,53.22266,700.0,2000,,,,2026-05-11 13:00:09.024276,2026-05-11 13:00:09.024276
524,SENSOR-A101-01,1,61.03516,700.0,2000,,,,2026-05-11 13:00:12.192490,2026-05-11 13:00:12.192490
525,SENSOR-A101-01,1,47.60742,8.0,2000,,,,2026-05-11 13:00:14.968219,2026-05-11 13:00:14.968219
526,SENSOR-A101-01,1,54.19922,8.0,2000,,,,2026-05-11 13:00:18.026980,2026-05-11 13:00:18.026980
527,SENSOR-A101-01,1,43.70117,8.0,2000,,,,2026-05-11 13:00:21.607784,2026-05-11 13:00:21.607784
528,SENSOR-A101-01,1,41.25977,8.0,2000,,,,2026-05-11 13:00:24.377459,2026-05-11 13:00:24.377459
529,SENSOR-A101-01,1,41.01563,8.0,2000,,,,2026-05-11 13:00:26.852198,2026-05-11 13:00:26.852198
530,SENSOR-A101-01,1,44.67773,8.0,2000,,,,2026-05-11 13:00:29.499399,2026-05-11 13:00:29.499399
531,SENSOR-A101-01,1,40.77148,7.0,2000,,,,2026-05-11 13:00:32.133176,2026-05-11 13:00:32.133176
532,SENSOR-A101-01,1,41.01563,8.0,2000,,,,2026-05-11 13:00:34.818330,2026-05-11 13:00:34.818330
533,SENSOR-A101-01,1,41.01563,7.0,2000,,,,2026-05-11 13:00:37.284114,2026-05-11 13:00:37.284114
534,SENSOR-A101-01,1,40.2832,1006.0,2000,,,,2026-05-11 13:00:40.145975,2026-05-11 13:00:40.145975
535,SENSOR-A101-01,1,62.01172,8.0,2000,,,,2026-05-11 13:00:43.223734,2026-05-11 13:00:43.223734
536,SENSOR-A101-01,1,40.77148,9.0,2000,,,,2026-05-11 13:00:46.293210,2026-05-11 13:00:46.293210
537,SENSOR-A101-01,1,41.25977,8.0,2000,,,,2026-05-11 13:00:49.239219,2026-05-11 13:00:49.239219
538,SENSOR-A101-01,1,58.34961,8.0,2000,,,,2026-05-11 13:00:51.820163,2026-05-11 13:00:51.820163
539,SENSOR-A101-01,1,41.25977,1006.0,2000,,,,2026-05-11 13:00:55.424218,2026-05-11 13:00:55.424218
540,SENSOR-A101-01,1,52.49023,8.0,2000,,,,2026-05-11 13:00:58.169725,2026-05-11 13:00:58.169725
541,SENSOR-A101-01,1,57.37305,8.0,2000,,,,2026-05-11 13:01:01.240258,2026-05-11 13:01:01.240258
542,SENSOR-A101-01,1,67.13867,1007.0,2000,,,,2026-05-11 13:01:04.644730,2026-05-11 13:01:04.644730
543,SENSOR-A101-01,1,90.08789,8.0,2000,,,,2026-05-11 13:01:07.793468,2026-05-11 13:01:07.793468
544,SENSOR-A101-01,1,54.44336,8.0,2000,,,,2026-05-11 13:01:11.172333,2026-05-11 13:01:11.172333
545,SENSOR-A101-01,1,68.60352,9.0,2000,,,,2026-05-11 13:01:14.112393,2026-05-11 13:01:14.112393
546,SENSOR-A101-01,1,42.96875,7.0,2000,,,,2026-05-11 13:01:17.214996,2026-05-11 13:01:17.214996
547,SENSOR-A101-01,1,39.55078,1006.0,2000,,,,2026-05-11 13:01:19.974807,2026-05-11 13:01:19.974807
548,SENSOR-A101-01,1,41.50391,7.0,2000,,,,2026-05-11 13:01:23.052071,2026-05-11 13:01:23.052071
549,SENSOR-A101-01,1,43.21289,700.0,2000,,,,2026-05-11 13:01:25.740237,2026-05-11 13:01:25.740237
550,SENSOR-A101-01,1,43.45703,7.0,2000,,,,2026-05-11 13:01:28.580872,2026-05-11 13:01:28.580872
551,SENSOR-A101-01,1,59.08203,7.0,2000,,,,2026-05-11 13:01:31.652949,2026-05-11 13:01:31.652949
552,SENSOR-A101-01,1,45.41016,8.0,2000,,,,2026-05-11 13:01:34.726188,2026-05-11 13:01:34.726188
553,SENSOR-A101-01,1,55.9082,8.0,2000,,,,2026-05-11 13:01:38.097826,2026-05-11 13:01:38.097826
554,SENSOR-A101-01,1,43.70117,8.0,2000,,,,2026-05-11 13:01:40.875575,2026-05-11 13:01:40.875575
555,SENSOR-A101-01,1,41.01563,1006.0,2000,,,,2026-05-11 13:01:44.073414,2026-05-11 13:01:44.073414
556,SENSOR-A101-01,1,41.74805,8.0,2000,,,,2026-05-11 13:01:46.805376,2026-05-11 13:01:46.805376
557,SENSOR-A101-01,1,42.23633,8.0,2000,,,,2026-05-11 13:01:49.440961,2026-05-11 13:01:49.440961
558,SENSOR-A101-01,1,40.77148,8.0,2000,,,,2026-05-11 13:01:52.331729,2026-05-11 13:01:52.331729
559,SENSOR-A101-01,1,40.77148,8.0,2000,,,,2026-05-11 13:01:54.996732,2026-05-11 13:01:54.996732
560,SENSOR-A101-01,1,84.22852,8.0,2000,,,,2026-05-11 13:01:57.659833,2026-05-11 13:01:57.659833
561,SENSOR-A101-01,1,92.77344,700.0,2000,,,,2026-05-11 13:02:00.736532,2026-05-11 13:02:00.736532
562,SENSOR-A101-01,1,45.16602,1006.0,2000,,,,2026-05-11 13:02:03.945320,2026-05-11 13:02:03.945320
563,SENSOR-A101-01,1,84.47266,700.0,2000,,,,2026-05-11 13:02:06.680214,2026-05-11 13:02:06.680214
564,SENSOR-A101-01,1,41.50391,700.0,2000,,,,2026-05-11 13:02:09.744727,2026-05-11 13:02:09.744727
565,SENSOR-A101-01,1,41.01563,700.0,2000,,,,2026-05-11 13:02:12.814749,2026-05-11 13:02:12.814749
566,SENSOR-A101-01,1,43.21289,700.0,2000,,,,2026-05-11 13:02:15.885904,2026-05-11 13:02:15.885904
567,SENSOR-A101-01,1,39.30664,700.0,2000,,,,2026-05-11 13:02:19.164501,2026-05-11 13:02:19.164501
568,SENSOR-A101-01,1,43.21289,700.0,2000,,,,2026-05-11 13:02:22.461842,2026-05-11 13:02:22.461842
569,SENSOR-A101-01,1,104.0039,700.0,2000,,,,2026-05-11 13:02:25.515011,2026-05-11 13:02:25.515011
570,SENSOR-A101-01,1,53.4668,700.0,2000,,,,2026-05-11 13:02:28.585942,2026-05-11 13:02:28.585942
571,SENSOR-A101-01,1,43.94531,700.0,2000,,,,2026-05-11 13:02:31.658037,2026-05-11 13:02:31.658037
572,SENSOR-A101-01,1,49.80469,700.0,2000,,,,2026-05-11 13:02:37.283793,2026-05-11 13:02:37.283793
573,SENSOR-A101-01,1,45.16602,700.0,2000,,,,2026-05-11 13:02:44.354807,2026-05-11 13:02:44.354807
574,SENSOR-A101-01,1,84.47266,700.0,2000,,,,2026-05-11 13:02:47.837916,2026-05-11 13:02:47.837916
575,SENSOR-A101-01,1,77.88086,700.0,2000,,,,2026-05-11 13:02:52.466571,2026-05-11 13:02:52.466571
576,SENSOR-A101-01,1,46.14258,8.0,2000,,,,2026-05-11 13:03:08.219504,2026-05-11 13:03:08.219504
577,SENSOR-A101-01,1,50.78125,10.0,2000,,,,2026-05-11 13:03:11.604899,2026-05-11 13:03:11.604899
578,SENSOR-A101-01,1,53.71094,1005.0,2000,,,,2026-05-11 13:03:14.893946,2026-05-11 13:03:14.893946
579,SENSOR-A101-01,1,54.19922,7.0,2000,,,,2026-05-11 13:03:17.943161,2026-05-11 13:03:17.943161
580,SENSOR-A101-01,1,57.12891,1007.0,2000,,,,2026-05-11 13:03:21.143812,2026-05-11 13:03:21.143812
581,SENSOR-A101-01,1,65.67383,8.0,2000,,,,2026-05-11 13:03:24.290599,2026-05-11 13:03:24.290599
582,SENSOR-A101-01,1,68.84766,700.0,2000,,,,2026-05-11 13:03:27.357596,2026-05-11 13:03:27.357596
583,SENSOR-A101-01,1,43.21289,8.0,2000,,,,2026-05-11 13:03:30.635791,2026-05-11 13:03:30.635791
584,SENSOR-A101-01,1,67.87109,1006.0,2000,,,,2026-05-11 13:03:33.713617,2026-05-11 13:03:33.713617
585,SENSOR-A101-01,1,92.77344,8.0,2000,,,,2026-05-11 13:03:36.881335,2026-05-11 13:03:36.881335
586,SENSOR-A101-01,1,84.7168,8.0,2000,,,,2026-05-11 13:03:39.652398,2026-05-11 13:03:39.652398
587,SENSOR-A101-01,1,59.57031,1007.0,2000,,,,2026-05-11 13:03:42.516401,2026-05-11 13:03:42.516401
588,SENSOR-A101-01,1,58.34961,8.0,2000,,,,2026-05-11 13:03:45.380953,2026-05-11 13:03:45.380953
589,SENSOR-A101-01,1,47.60742,7.0,2000,,,,2026-05-13 02:13:47.182808,2026-05-13 02:13:47.182808
590,SENSOR-A101-01,1,45.16602,8.0,2000,,,,2026-05-13 02:13:49.605554,2026-05-13 02:13:49.605554
591,SENSOR-A101-01,1,56.64063,8.0,2000,,,,2026-05-13 02:13:52.066239,2026-05-13 02:13:52.066239
592,SENSOR-A101-01,1,50.04883,8.0,2000,,,,2026-05-13 02:13:54.532438,2026-05-13 02:13:54.532438
593,SENSOR-A101-01,1,44.43359,8.0,2000,,,,2026-05-13 02:13:56.980387,2026-05-13 02:13:56.980387
594,SENSOR-A101-01,1,43.45703,8.0,2000,,,,2026-05-13 02:13:59.439992,2026-05-13 02:13:59.439992
595,SENSOR-A101-01,1,43.70117,7.0,2000,,,,2026-05-13 02:14:01.894598,2026-05-13 02:14:01.894598
596,SENSOR-A101-01,1,45.89844,8.0,2000,,,,2026-05-13 02:14:04.352572,2026-05-13 02:14:04.352572
597,SENSOR-A101-01,1,44.92188,8.0,2000,,,,2026-05-13 02:14:06.825207,2026-05-13 02:14:06.825207
598,SENSOR-A101-01,1,48.0957,9.0,2000,,,,2026-05-13 02:14:09.266045,2026-05-13 02:14:09.266045
599,SENSOR-A101-01,1,65.42969,5.0,2000,,,,2026-05-13 02:14:11.725738,2026-05-13 02:14:11.725738
600,SENSOR-A101-01,1,43.21289,8.0,2000,,,,2026-05-13 02:14:14.184854,2026-05-13 02:14:14.184854
601,SENSOR-A101-01,1,43.45703,7.0,2000,,,,2026-05-13 02:14:16.646144,2026-05-13 02:14:16.646144
602,SENSOR-A101-01,1,43.45703,9.0,2000,,,,2026-05-13 02:14:19.098131,2026-05-13 02:14:19.098131
603,SENSOR-A101-01,1,42.72461,8.0,2000,,,,2026-05-13 02:14:21.581042,2026-05-13 02:14:21.581042
604,SENSOR-A101-01,1,44.92188,8.0,2000,,,,2026-05-13 02:14:24.016850,2026-05-13 02:14:24.016850
605,SENSOR-A101-01,1,45.16602,7.0,2000,,,,2026-05-13 02:14:26.472775,2026-05-13 02:14:26.472775
606,SENSOR-A101-01,1,57.12891,8.0,2000,,,,2026-05-13 02:14:28.932944,2026-05-13 02:14:28.932944
607,SENSOR-A101-01,1,46.875,7.0,2000,,,,2026-05-13 02:14:31.383262,2026-05-13 02:14:31.383262
608,SENSOR-A101-01,1,43.70117,7.0,2000,,,,2026-05-13 02:14:33.856669,2026-05-13 02:14:33.856669
609,SENSOR-A101-01,1,46.38672,7.0,2000,,,,2026-05-13 02:14:36.298697,2026-05-13 02:14:36.298697
610,SENSOR-A101-01,1,45.6543,7.0,2000,,,,2026-05-13 02:14:38.760057,2026-05-13 02:14:38.760057
611,SENSOR-A101-01,1,45.16602,7.0,2000,,,,2026-05-13 02:14:41.420026,2026-05-13 02:14:41.420026
612,SENSOR-A101-01,1,66.40625,8.0,2000,,,,2026-05-13 02:14:43.915042,2026-05-13 02:14:43.915042
613,SENSOR-A101-01,1,65.91797,8.0,2000,,,,2026-05-13 02:14:46.335046,2026-05-13 02:14:46.335046
614,SENSOR-A101-01,1,76.17188,7.0,2000,,,,2026-05-13 02:14:48.996788,2026-05-13 02:14:48.996788
615,SENSOR-A101-01,1,70.06836,8.0,2000,,,,2026-05-13 02:14:51.453497,2026-05-13 02:14:51.453497
616,SENSOR-A101-01,1,66.65039,8.0,2000,,,,2026-05-13 02:14:53.914027,2026-05-13 02:14:53.914027
617,SENSOR-A101-01,1,69.33594,8.0,2000,,,,2026-05-13 02:14:56.369698,2026-05-13 02:14:56.369698
618,SENSOR-A101-01,1,50.78125,8.0,2000,,,,2026-05-13 02:14:58.829857,2026-05-13 02:14:58.829857
619,SENSOR-A101-01,1,54.93164,7.0,2000,,,,2026-05-13 02:15:01.285977,2026-05-13 02:15:01.285977
620,SENSOR-A101-01,1,59.57031,8.0,2000,,,,2026-05-13 02:15:03.743032,2026-05-13 02:15:03.743032
621,SENSOR-A101-01,1,52.73438,7.0,2000,,,,2026-05-13 02:15:06.202239,2026-05-13 02:15:06.202239
622,SENSOR-A101-01,1,49.80469,8.0,2000,,,,2026-05-13 02:15:09.066163,2026-05-13 02:15:09.066163
623,SENSOR-A101-01,1,45.41016,8.0,2000,,,,2026-05-13 02:15:12.663675,2026-05-13 02:15:12.663675
624,SENSOR-A101-01,1,43.94531,8.0,2000,,,,2026-05-13 02:15:15.660270,2026-05-13 02:15:15.660270
625,SENSOR-A101-01,1,64.20898,8.0,2000,,,,2026-05-13 02:15:18.500873,2026-05-13 02:15:18.500873
626,SENSOR-A101-01,1,76.66016,8.0,2000,,,,2026-05-13 02:15:20.945187,2026-05-13 02:15:20.945187
627,SENSOR-A101-01,1,66.40625,8.0,2000,,,,2026-05-13 02:15:23.404590,2026-05-13 02:15:23.404590
628,SENSOR-A101-01,1,58.34961,8.0,2000,,,,2026-05-13 02:15:26.268223,2026-05-13 02:15:26.268223
629,SENSOR-A101-01,1,57.12891,7.0,2000,,,,2026-05-13 02:15:28.726629,2026-05-13 02:15:28.726629
630,SENSOR-A101-01,1,56.39648,7.0,2000,,,,2026-05-13 02:15:31.184062,2026-05-13 02:15:31.184062
631,SENSOR-A101-01,1,125.0,7.0,2000,,,,2026-05-13 02:15:33.641779,2026-05-13 02:15:33.641779
632,SENSOR-A101-01,1,44.92188,7.0,2000,,,,2026-05-13 02:15:36.107488,2026-05-13 02:15:36.107488
633,SENSOR-A101-01,1,43.70117,8.0,2000,,,,2026-05-13 02:15:38.534798,2026-05-13 02:15:38.534798
634,SENSOR-A101-01,1,48.82813,7.0,2000,,,,2026-05-13 02:15:41.018142,2026-05-13 02:15:41.018142
635,SENSOR-A101-01,1,48.0957,8.0,2000,,,,2026-05-13 02:15:43.492057,2026-05-13 02:15:43.492057
636,SENSOR-A101-01,1,61.2793,8.0,2000,,,,2026-05-13 02:15:45.929095,2026-05-13 02:15:45.929095
637,SENSOR-A101-01,1,44.67773,7.0,2000,,,,2026-05-13 02:15:48.387116,2026-05-13 02:15:48.387116
638,SENSOR-A101-01,1,54.19922,8.0,2000,,,,2026-05-13 02:15:51.049727,2026-05-13 02:15:51.049727
639,SENSOR-A101-01,1,57.61719,8.0,2000,,,,2026-05-13 02:15:53.519558,2026-05-13 02:15:53.519558
640,SENSOR-A101-01,1,45.16602,8.0,2000,,,,2026-05-13 02:15:57.200774,2026-05-13 02:15:57.200774
641,SENSOR-A101-01,1,45.89844,7.0,2000,,,,2026-05-13 02:15:59.657775,2026-05-13 02:15:59.657775
642,SENSOR-A101-01,1,46.14258,8.0,2000,,,,2026-05-13 02:16:02.117410,2026-05-13 02:16:02.117410
643,SENSOR-A101-01,1,48.58398,7.0,2000,,,,2026-05-13 02:16:04.772183,2026-05-13 02:16:04.772183
644,SENSOR-A101-01,1,53.4668,8.0,2000,,,,2026-05-13 02:16:07.238141,2026-05-13 02:16:07.238141
645,SENSOR-A101-01,1,46.875,9.0,2000,,,,2026-05-13 02:16:09.892616,2026-05-13 02:16:09.892616
646,SENSOR-A101-01,1,48.58398,8.0,2000,,,,2026-05-13 02:16:12.355524,2026-05-13 02:16:12.355524
647,SENSOR-A101-01,1,73.48633,8.0,2000,,,,2026-05-13 02:16:14.807396,2026-05-13 02:16:14.807396
648,SENSOR-A101-01,1,60.54688,7.0,2000,,,,2026-05-13 02:16:17.272674,2026-05-13 02:16:17.272674
649,SENSOR-A101-01,1,49.56055,7.0,2000,,,,2026-05-13 02:16:19.736876,2026-05-13 02:16:19.736876
650,SENSOR-A101-01,1,53.4668,8.0,2000,,,,2026-05-13 02:16:22.180810,2026-05-13 02:16:22.180810
651,SENSOR-A101-01,1,56.39648,8.0,2000,,,,2026-05-13 02:16:24.645310,2026-05-13 02:16:24.645310
652,SENSOR-A101-01,1,92.04102,8.0,2000,,,,2026-05-13 02:16:27.100537,2026-05-13 02:16:27.100537
653,SENSOR-A101-01,1,49.07227,8.0,2000,,,,2026-05-13 02:16:29.580003,2026-05-13 02:16:29.580003
654,SENSOR-A101-01,1,44.67773,8.0,2000,,,,2026-05-13 02:16:32.008751,2026-05-13 02:16:32.008751
655,SENSOR-A101-01,1,47.85156,7.0,2000,,,,2026-05-13 02:16:34.874776,2026-05-13 02:16:34.874776
656,SENSOR-A101-01,1,53.95508,7.0,2000,,,,2026-05-13 02:16:37.333022,2026-05-13 02:16:37.333022
657,SENSOR-A101-01,1,56.88477,8.0,2000,,,,2026-05-13 02:16:39.995851,2026-05-13 02:16:39.995851
658,SENSOR-A101-01,1,48.58398,8.0,2000,,,,2026-05-13 02:16:42.473406,2026-05-13 02:16:42.473406
659,SENSOR-A101-01,1,47.11914,8.0,2000,,,,2026-05-13 02:16:44.933991,2026-05-13 02:16:44.933991
660,SENSOR-A101-01,1,48.33984,6.0,2000,,,,2026-05-13 02:16:47.370148,2026-05-13 02:16:47.370148
661,SENSOR-A101-01,1,45.89844,8.0,2000,,,,2026-05-13 02:16:49.829362,2026-05-13 02:16:49.829362
662,SENSOR-A101-01,1,53.22266,8.0,2000,,,,2026-05-13 02:16:52.488274,2026-05-13 02:16:52.488274
663,SENSOR-A101-01,1,49.07227,7.0,2000,,,,2026-05-13 02:16:54.951805,2026-05-13 02:16:54.951805
664,SENSOR-A101-01,1,42.23633,9.0,2000,,,,2026-05-13 02:16:57.404331,2026-05-13 02:16:57.404331
665,SENSOR-A101-01,1,53.95508,8.0,2000,,,,2026-05-13 02:16:59.863388,2026-05-13 02:16:59.863388
666,SENSOR-A101-01,1,46.38672,7.0,2000,,,,2026-05-13 02:17:02.338641,2026-05-13 02:17:02.338641
667,SENSOR-A101-01,1,63.23242,10.0,2000,,,,2026-05-13 02:17:04.988253,2026-05-13 02:17:04.988253
668,SENSOR-A101-01,1,77.88086,8.0,2000,,,,2026-05-13 02:17:07.565096,2026-05-13 02:17:07.565096
669,SENSOR-A101-01,1,45.6543,7.0,2000,,,,2026-05-13 02:17:10.790543,2026-05-13 02:17:10.790543
